sentence,negative,neutral,positive,predicted_label
"""Was Daisy driving?""",0.13103854656219482,0.8291561007499695,0.039805326610803604,Neutral
"""Yes,"" he said after a moment, ""but of course I'll say I was.",0.026445994153618813,0.502275288105011,0.47127875685691833,Neutral
"You see, when we left New York she was very nervous and she thought it would steady her to driveand this woman rushed out at us just as we were passing a car coming the other way.",0.44017669558525085,0.5180276036262512,0.04179571941494942,Neutral
"It all happened in a minute, but it seemed to me that she wanted to speak to us, thought we were somebody she knew.",0.14386574923992157,0.7599238753318787,0.09621041268110275,Neutral
"Well, first Daisy turned away from the woman toward the other car, and then she lost her nerve and turned back.",0.5104234218597412,0.4703163802623749,0.019260235130786896,Negative
"The second my hand reached the wheel I felt the shockit must have killed her instantly.""",0.7583032250404358,0.22697395086288452,0.014722809195518494,Negative
"""It ripped her open"" ""Don't tell me, old sport.""",0.5946230292320251,0.37798672914505005,0.02739032357931137,Negative
He winced.,0.025197550654411316,0.5494021773338318,0.42540016770362854,Neutral
"""AnyhowDaisy stepped on it.",0.29382967948913574,0.6516565680503845,0.05451374873518944,Neutral
"I tried to make her stop, but she couldn't, so I pulled on the emergency brake.",0.3566065728664398,0.592440128326416,0.05095328763127327,Neutral
Then she fell over into my lap and I drove on.,0.10336209833621979,0.7866432070732117,0.10999471694231033,Neutral
"""She'll be all right tomorrow,"" he said presently.",0.011382682248950005,0.454734742641449,0.5338825583457947,Positive
"""I'm just going to wait here and see if he tries to bother her about that unpleasantness this afternoon.",0.42021629214286804,0.555334210395813,0.024449506774544716,Neutral
"She's locked herself into her room, and if he tries any brutality she's going to turn the light out and on again.""",0.4827491343021393,0.49472853541374207,0.022522326558828354,Neutral
"""He won't touch her,"" I said.",0.17162485420703888,0.7713112235069275,0.057063858956098557,Neutral
"""He's not thinking about her.""",0.3564210832118988,0.599327027797699,0.044251784682273865,Neutral
"""I don't trust him, old sport.""",0.8641853332519531,0.12902586162090302,0.0067887986078858376,Negative
"""How long are you going to wait?""",0.2759990692138672,0.7003601789474487,0.023640785366296768,Neutral
"""All night, if necessary.",0.07409046590328217,0.8330547213554382,0.09285487234592438,Neutral
"Anyhow, till they all go to bed.""",0.08115130662918091,0.8230757713317871,0.09577292948961258,Neutral
A new point of view occurred to me.,0.006019937340170145,0.4252815544605255,0.568698525428772,Positive
Suppose Tom found out that Daisy had been driving.,0.13272272050380707,0.8375617265701294,0.02971547096967697,Neutral
He might think he saw a connection in ithe might think anything.,0.0926690325140953,0.7873386740684509,0.11999233812093735,Neutral
I looked at the house there were two or three bright windows downstairs and the pink glow from Daisy's room on the ground floor.,0.0029605913441628218,0.45170244574546814,0.5453369617462158,Positive
"""You wait here,"" I said.",0.15386484563350677,0.7785156965255737,0.0676194578409195,Neutral
"""I'll see if there's any sign of a commotion.""",0.06997349113225937,0.8876299262046814,0.042396560311317444,Neutral
"I walked back along the border of the lawn, traversed the gravel softly, and tiptoed up the veranda steps.",0.01100258156657219,0.8505867123603821,0.13841064274311066,Neutral
"The drawingroom curtains were open, and I saw that the room was empty.",0.19762581586837769,0.7367125749588013,0.06566167622804642,Neutral
"Crossing the porch where we had dined that June night three months before, I came to a small rectangle of light which I guessed was the pantry window.",0.009945539757609367,0.8491600751876831,0.1408943235874176,Neutral
"The blind was drawn, but I found a rift at the sill.",0.2121247947216034,0.7244235873222351,0.06345158070325851,Neutral
"Daisy and Tom were sitting opposite each other at the kitchen table, with a plate of cold fried chicken between them, and two bottles of ale.",0.05534076318144798,0.9023256897926331,0.042333561927080154,Neutral
"He was talking intently across the table at her, and in his earnestness his hand had fallen upon and covered her own.",0.028875401243567467,0.8081194758415222,0.16300523281097412,Neutral
Once in a while she looked up at him and nodded in agreement.,0.0028960509225726128,0.27151721715927124,0.7255867123603821,Positive
"They weren't happy, and neither of them had touched the chicken or the aleand yet they weren't unhappy either.",0.7402524948120117,0.2399086356163025,0.019838858395814896,Negative
"There was an unmistakable air of natural intimacy about the picture, and anybody would have said that they were conspiring together.",0.07704295963048935,0.732799232006073,0.19015777111053467,Neutral
As I tiptoed from the porch I heard my taxi feeling its way along the dark road toward the house.,0.040514614433050156,0.9001404047012329,0.05934493616223335,Neutral
Gatsby was waiting where I had left him in the drive.,0.06127379462122917,0.850309431552887,0.08841674029827118,Neutral
"""Is it all quiet up there?""",0.09116518497467041,0.8376301527023315,0.07120466977357864,Neutral
he asked anxiously.,0.08857596665620804,0.8068643808364868,0.10455964505672455,Neutral
"""Yes, it's all quiet.""",0.04247079789638519,0.6491504907608032,0.30837875604629517,Neutral
I hesitated.,0.37791821360588074,0.5768736600875854,0.045208096504211426,Neutral
"""You'd better come home and get some sleep.""",0.22554081678390503,0.6835237145423889,0.09093550592660904,Neutral
He shook his head.,0.16957899928092957,0.7448639869689941,0.08555703610181808,Neutral
"""I want to wait here till Daisy goes to bed.",0.198651522397995,0.7342594861984253,0.06708897650241852,Neutral
"Good night, old sport.""",0.027266234159469604,0.5083726644515991,0.4643610715866089,Neutral
"He put his hands in his coat pockets and turned back eagerly to his scrutiny of the house, as though my presence marred the sacredness of the vigil.",0.27249643206596375,0.6716179251670837,0.055885620415210724,Neutral
So I walked away and left him standing there in the moonlightwatching over nothing.,0.20946280658245087,0.7302996516227722,0.0602375827729702,Neutral
"CHAPTER VIII I couldn't sleep all night a foghorn was groaning incessantly on the Sound, and I tossed halfsick between grotesque reality and savage, frightening dreams.",0.7741356492042542,0.20614339411258698,0.019720930606126785,Negative
"Toward dawn I heard a taxi go up Gatsby's drive, and immediately I jumped out of bed and began to dressI felt that I had something to tell him, something to warn him about, and morning would be too late.",0.2351619303226471,0.6429950594902039,0.12184302508831024,Neutral
"Crossing his lawn, I saw that his front door was still open and he was leaning against a table in the hall, heavy with dejection or sleep.",0.27772700786590576,0.6751995086669922,0.04707351699471474,Neutral
"""Nothing happened,"" he said wanly.",0.19852836430072784,0.7428597807884216,0.058611880987882614,Neutral
"""I waited, and about four o'clock she came to the window and stood there for a minute and then turned out the light.""",0.0462108813226223,0.8847348093986511,0.06905433535575867,Neutral
His house had never seemed so enormous to me as it did that night when we hunted through the great rooms for cigarettes.,0.0947343111038208,0.5474754571914673,0.3577902913093567,Neutral
"We pushed aside curtains that were like pavilions, and felt over innumerable feet of dark wall for electric light switchesonce I tumbled with a sort of splash upon the keys of a ghostly piano.",0.12178558856248856,0.741241455078125,0.13697294890880585,Neutral
"There was an inexplicable amount of dust everywhere, and the rooms were musty, as though they hadn't been aired for many days.",0.8266835808753967,0.1583288609981537,0.014987532049417496,Negative
"I found the humidor on an unfamiliar table, with two stale, dry cigarettes inside.",0.4986101984977722,0.46924495697021484,0.03214484825730324,Negative
"Throwing open the French windows of the drawingroom, we sat smoking out into the darkness.",0.08914755284786224,0.8161683678627014,0.09468404948711395,Neutral
"""You ought to go away,"" I said.",0.4956674873828888,0.4786866009235382,0.02564592845737934,Negative
"""It's pretty certain they'll trace your car.""",0.25477534532546997,0.6544352769851685,0.09078943729400635,Neutral
"""Go away now, old sport?""",0.5384382009506226,0.4311865568161011,0.03037525899708271,Negative
"""Go to Atlantic City for a week, or up to Montreal.""",0.017233554273843765,0.8878089785575867,0.09495744854211807,Neutral
He wouldn't consider it.,0.36461588740348816,0.599083662033081,0.03630044683814049,Neutral
He couldn't possibly leave Daisy until he knew what she was going to do.,0.2911164164543152,0.6730408668518066,0.03584267571568489,Neutral
He was clutching at some last hope and I couldn't bear to shake him free.,0.5823574662208557,0.38170182704925537,0.03594072163105011,Negative
"It was this night that he told me the strange story of his youth with Dan Codytold it to me because ""Jay Gatsby"" had broken up like glass against Tom's hard malice, and the long secret extravaganza was played out.",0.17802393436431885,0.7484942674636841,0.07348176091909409,Neutral
"I think that he would have acknowledged anything now, without reserve, but he wanted to talk about Daisy.",0.057491276413202286,0.8295300602912903,0.11297862976789474,Neutral
"She was the first ""nice"" girl he had ever known.",0.018814565613865852,0.3444952964782715,0.6366901397705078,Positive
"In various unrevealed capacities he had come in contact with such people, but always with indiscernible barbed wire between.",0.13898536562919617,0.8220293521881104,0.0389852412045002,Neutral
He found her excitingly desirable.,0.004261106252670288,0.07399372011423111,0.9217451214790344,Positive
"He went to her house, at first with other officers from Camp Taylor, then alone.",0.04182497784495354,0.9071578979492188,0.05101717263460159,Neutral
It amazed himhe had never been in such a beautiful house before.,0.00581485778093338,0.04737898334860802,0.9468061923980713,Positive
"But what gave it an air of breathless intensity, was that Daisy lived thereit was as casual a thing to her as his tent out at camp was to him.",0.15726031363010406,0.735715389251709,0.10702427476644516,Neutral
"There was a ripe mystery about it, a hint of bedrooms upstairs more beautiful and cool than other bedrooms, of gay and radiant activities taking place through its corridors, and of romances that were not musty and laid away already in lavender but fresh and breathing and redolent of this year's shining motorcars and of dances whose flowers were scarcely withered.",0.01093982718884945,0.214476078748703,0.7745841145515442,Positive
"It excited him, too, that many men had already loved Daisyit increased her value in his eyes.",0.0019024367211386561,0.03365563973784447,0.9644419550895691,Positive
"He felt their presence all about the house, pervading the air with the shades and echoes of still vibrant emotions.",0.011926439590752125,0.6645420789718628,0.32353150844573975,Neutral
But he knew that he was in Daisy's house by a colossal accident.,0.35238775610923767,0.5966585874557495,0.05095371976494789,Neutral
"However glorious might be his future as Jay Gatsby, he was at present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders.",0.1787988692522049,0.5982162356376648,0.2229849100112915,Neutral
